City,State,Zip Code,Latitude,Longitude,Landfill ID,DDRT_ID,main_landfill_ID,geometry,facility_id,facility_label,x,y,PFAS_CT_2020
Valentine,NE,69201,42.826701,-100.501,21153.0,,21153.0,POINT (-100.501 42.826701),21153.0,MLF,-100.501,42.826701,76.114110121
York,NE,68467,40.905,-97.604,1758.0,,1758.0,POINT (-97.604 40.905),1758.0,MLF,-97.604,40.905,132.577547309
Alton,NH,3809,43.4667,-71.2333,2016.0,,2016.0,POINT (-71.2333 43.4667),2016.0,MLF,-71.2333,43.4667,214.805428046
Bedford,NH,,42.9424,-71.5204,2017.0,,2017.0,POINT (-71.5204 42.9424),2017.0,MLF,-71.5204,42.9424,1233.689015368
Farmington,NH,,43.3894,-71.0642,2020.0,,2020.0,POINT (-71.0642 43.3894),2020.0,MLF,-71.0642,43.3894,256.306587355
Nashua,NH,3062,42.728,-71.518,1852.0,,1852.0,POINT (-71.518 42.728),1852.0,MLF,-71.518,42.728,1816.798665827
Gilmanton,NH,,43.4153,-71.4173,2021.0,,2021.0,POINT (-71.4173 43.4153),2021.0,MLF,-71.4173,43.4153,490.78167527
Groton,NH,,43.7063,-71.8341,2022.0,,2022.0,POINT (-71.8341 43.7063),2022.0,MLF,-71.8341,43.7063,207.73760421400002
West Lebanon,NH,3784,43.6139,-72.3267,2025.0,,2025.0,POINT (-72.3267 43.6139),2025.0,MLF,-72.3267,43.6139,726.94118544
Berlin,NH,3570,44.475,-71.162,2029.0,,2029.0,POINT (-71.162 44.475),2029.0,MLF,-71.162,44.475,266.63621448099997
Newbury,NH,3255,43.313,-72.0171,21061.0,,21061.0,POINT (-72.0171 43.313),21061.0,MLF,-72.0171,43.313,193.92218691
Bethlehem,NH,3574,44.26,-71.628,2001.0,,2001.0,POINT (-71.628 44.26),2001.0,MLF,-71.628,44.26,168.428129111
Troy,NH,,42.826,-72.185,2032.0,,2032.0,POINT (-72.185 42.826),2032.0,MLF,-72.185,42.826,666.328329219
Rochester,NH,3839,43.2448,-70.9695,1839.0,,1839.0,POINT (-70.9695 43.2448),1839.0,MLF,-70.9695,43.2448,1182.595716456
Egg Harbor Township,NJ,08234-5623,39.426,-74.54,2231.0,,2231.0,POINT (-74.54 39.426),2231.0,MLF,-74.54,39.426,1016.439569795
Florence,NJ,8022,40.076,-74.76,940.0,,940.0,POINT (-74.76 40.076),940.0,MLF,-74.76,40.076,1156.295650872
Woodbine,NJ,8270,39.2294,-74.7749,941.0,,941.0,POINT (-74.7749 39.2294),941.0,MLF,-74.7749,39.2294,425.95846487200004
Millville,NJ,8332,39.45,-75.0996,942.0,,942.0,POINT (-75.0996 39.45),942.0,MLF,-75.0996,39.45,687.587303091
Swedesboro,NJ,8085,39.7125,-75.285,943.0,,943.0,POINT (-75.285 39.7125),943.0,MLF,-75.285,39.7125,1601.128676968
East Brunswick,NJ,8816,40.4688,-74.3961,945.0,,945.0,POINT (-74.3961 40.4688),945.0,MLF,-74.3961,40.4688,24028.117626158
Tinton Falls,NJ,7753,40.245,-74.115,947.0,,947.0,POINT (-74.115 40.245),947.0,MLF,-74.115,40.245,23565.288497957
Manchester,NJ,8759,40.025,-74.255,951.0,,951.0,POINT (-74.255 40.025),951.0,MLF,-74.255,40.025,2235.125159687
Pennsauken,NJ,8110,39.991,-75.0342,952.0,,952.0,POINT (-75.0342 39.991),952.0,MLF,-75.0342,39.991,11491.113916464
Alloway,NJ,8001,39.5869,-75.3785,948.0,,948.0,POINT (-75.3785 39.5869),948.0,MLF,-75.3785,39.5869,67.786001011
Lafayette,NJ,7848,41.094,-74.6719,949.0,,949.0,POINT (-74.6719 41.094),949.0,MLF,-74.6719,41.094,6799.557264797
Oxford,NJ,7863,40.822044,-75.006147,953.0,,953.0,POINT (-75.006147 40.822044),953.0,MLF,-75.006147,40.822044,489.80564417799997
Santa Fe,NM,87506,35.677746,-106.087855,12161.0,,12161.0,POINT (-106.087855 35.677746),12161.0,MLF,-106.087855,35.677746,796.550245841
Sunland Park,NM,88063,31.79,-106.592,10480.0,,10480.0,POINT (-106.592 31.79),10480.0,MLF,-106.592,31.79,882.573639115
Albuquerque,NM,87121,35.0105,-106.877,2062.0,,2062.0,POINT (-106.877 35.0105),2062.0,MLF,-106.877,35.0105,345.385164582
Clovis,NM,88101,34.380999,-103.168175,11921.0,,11921.0,POINT (-103.168175 34.380999),11921.0,MLF,-103.168175,34.380999,340.870169621
Las Cruces,NM,88005,32.245,-107.03,12222.0,,12222.0,POINT (-107.03 32.245),12222.0,MLF,-107.03,32.245,783.3549668640001
Eunice,NM,88231,32.4283,-103.07,20710.0,,20710.0,POINT (-103.07 32.4283),20710.0,MLF,-103.07,32.4283,321.310688571
Alamogordo,NM,88310,32.5642,-106.029,20709.0,,20709.0,POINT (-106.029 32.5642),20709.0,MLF,-106.029,32.5642,281.173599366
Rio Rancho,NM,87124,35.2744,-106.671,2394.0,,2394.0,POINT (-106.671 35.2744),2394.0,MLF,-106.671,35.2744,2822.289198957
Aztec,NM,87410,36.783,-108.0402,2395.0,,2395.0,POINT (-108.0402 36.783),2395.0,MLF,-108.0402,36.783,372.740988757
Carlsbad,NM,88220,32.500534,-104.069167,20762.0,,20762.0,POINT (-104.069167 32.500534),20762.0,MLF,-104.069167,32.500534,449.267457471
Rio Rancho,NM,87144,35.3064,-106.6284,12211.0,,12211.0,POINT (-106.6284 35.3064),12211.0,MLF,-106.6284,35.3064,305.743671149
Los Lunas,NM,87031,34.72167,-107.04069,21397.0,,21397.0,POINT (-107.04069 34.72167),21397.0,MLF,-107.04069,34.72167,60.051350701000004
Las Vegas,NV,89165,36.374,-114.86518,930.0,,930.0,POINT (-114.86518 36.374),930.0,MLF,-114.86518,36.374,4818.116352984
Battle Mountain,NV,89820,40.6029,-116.9815,21083.0,,21083.0,POINT (-116.9815 40.6029),21083.0,MLF,-116.9815,40.6029,71.943903691
Boulder City,NV,89005,35.96436,-114.81342,936.0,,936.0,POINT (-114.81342 35.96436),936.0,MLF,-114.81342,35.96436,3140.816312158
Carson City,NV,89701,39.192,-119.675,935.0,,935.0,POINT (-119.675 39.192),935.0,MLF,-119.675,39.192,551.113036737
Elko,NV,89801,40.838,-115.7225,932.0,,932.0,POINT (-115.7225 40.838),932.0,MLF,-115.7225,40.838,181.301698668
Panaca,NV,89042,37.6631,-114.1286,21084.0,,21084.0,POINT (-114.1286 37.6631),21084.0,MLF,-114.1286,37.6631,20.889606216
Gardnerville,NV,89410,38.903,-119.668,1795.0,,1795.0,POINT (-119.668 38.903),1795.0,MLF,-119.668,38.903,400.236695962
Ely,NV,89301,39.2722,-114.8724,21085.0,,21085.0,POINT (-114.8724 39.2722),21085.0,MLF,-114.8724,39.2722,34.419213816
Eureka,NV,89316,39.522803,-115.955997,21086.0,,21086.0,POINT (-115.955997 39.522803),21086.0,MLF,-115.955997,39.522803,6.737261313
Goldfield,NV,89013,37.728419,-117.266076,21087.0,,21087.0,POINT (-117.266076 37.728419),21087.0,MLF,-117.266076,37.728419,4.543877735
Hawthorne,NV,89415,38.504181,-118.668617,21088.0,,21088.0,POINT (-118.668617 38.504181),21088.0,MLF,-118.668617,38.504181,20.623824573
Laughlin,NV,89029,35.180611,-114.635802,1945.0,,1945.0,POINT (-114.635802 35.180611),1945.0,MLF,-114.635802,35.180611,160.545166238
Sparks,NV,89434,39.494,-119.615,931.0,,931.0,POINT (-119.615 39.494),931.0,MLF,-119.615,39.494,1809.514965023
Mesquite,NV,89034,36.8922,-114.0759,21089.0,,21089.0,POINT (-114.0759 36.8922),21089.0,MLF,-114.0759,36.8922,89.321852686
Mercury,NV,,36.657484,-116.014485,21090.0,,21090.0,POINT (-116.014485 36.657484),21090.0,MLF,-116.014485,36.657484,49.5766859
Pahrump,NV,89060,36.2465,-115.9826,934.0,,934.0,POINT (-115.9826 36.2465),934.0,MLF,-115.9826,36.2465,154.636861355
Lovelock,NV,89419,40.184063,-118.545254,21092.0,,21092.0,POINT (-118.545254 40.184063),21092.0,MLF,-118.545254,40.184063,25.412536813
Round Mountain,NV,89045,38.743362,-117.109529,21093.0,,21093.0,POINT (-117.109529 38.743362),21093.0,MLF,-117.109529,38.743362,10.82483909
Fallon,NV,89406,39.231538,-118.733792,21094.0,,21094.0,POINT (-118.733792 39.231538),21094.0,MLF,-118.733792,39.231538,136.14299241999998
Tonopah,NV,89049,38.061362,-117.160484,21095.0,,21095.0,POINT (-117.160484 38.061362),21095.0,MLF,-117.160484,38.061362,
Tonopah,NV,89049,37.802876,-116.762241,21096.0,,21096.0,POINT (-116.762241 37.802876),21096.0,MLF,-116.762241,37.802876,9.725609103
W. Wendover,NV,89883,40.702,-114.135,21097.0,,21097.0,POINT (-114.135 40.702),21097.0,MLF,-114.135,40.702,16.86843226
Albany,NY,12205,42.7036,-73.8466,985.0,,985.0,POINT (-73.8466 42.7036),985.0,MLF,-73.8466,42.7036,2837.518609712
Auburn,NY,13021,42.9528,-76.5872,1009.0,,1009.0,POINT (-76.5872 42.9528),1009.0,MLF,-76.5872,42.9528,378.3449729
Boonville,NY,13309,43.452965,-75.411583,10700.0,,10700.0,POINT (-75.411583 43.452965),10700.0,MLF,-75.411583,43.452965,647.430905833
Fulton,NY,13069,43.348,-76.34,994.0,,994.0,POINT (-76.34 43.348),994.0,MLF,-76.34,43.348,1911.895217574
Binghamton,NY,13905,42.2368,-75.98338,996.0,,996.0,POINT (-75.98338 42.2368),996.0,MLF,-75.98338,42.2368,990.131223883
Chaffee,NY,14030,42.582,-78.505,987.0,,987.0,POINT (-78.505 42.582),987.0,MLF,-78.505,42.582,942.431227264
Jamestown,NY,14701,42.2015,-79.3156,990.0,,990.0,POINT (-79.3156 42.2015),990.0,MLF,-79.3156,42.2015,884.214980053
Elmira,NY,14901,42.037,-76.682,986.0,,986.0,POINT (-76.682 42.037),986.0,MLF,-76.682,42.037,907.490758044
Norwich,NY,13815,42.57,-75.6765,1010.0,,1010.0,POINT (-75.6765 42.57),1010.0,MLF,-75.6765,42.57,235.899610868
Morrisonville,NY,12962,44.691,-73.594,999.0,,999.0,POINT (-73.594 44.691),999.0,MLF,-73.594,44.691,1232.669801424
McGraw,NY,13101,42.5932,-76.0782,1013.0,,1013.0,POINT (-76.0782 42.5932),1013.0,MLF,-76.0782,42.5932,196.686545384
Rodman,NY,13682-0003,43.82,-75.918,989.0,,989.0,POINT (-75.918 43.82),989.0,MLF,-75.918,43.82,633.839241065
Walton,NY,13856,42.158,-75.052,983.0,,983.0,POINT (-75.052 42.158),983.0,MLF,-75.052,42.158,460.770927724
Constable,NY,12926,44.9815,-74.3323,10900.0,,10900.0,POINT (-74.3323 44.9815),10900.0,MLF,-74.3323,44.9815,410.91426597000003
Johnstown,NY,12095,43.0127,-74.4725,984.0,,984.0,POINT (-74.4725 43.0127),984.0,MLF,-74.4725,43.0127,615.978766494
Northumberland,NY,12831,43.186546,-73.614199,21134.0,,21134.0,POINT (-73.614199 43.186546),21134.0,MLF,-73.614199,43.186546,993.62530551
Fairport,NY,14450,43.08695,-77.37943,972.0,,972.0,POINT (-77.37943 43.08695),972.0,MLF,-77.37943,43.08695,1460.1349177710001
Angelica,NY,14709,42.285,-78.015,1997.0,,1997.0,POINT (-78.015 42.285),1997.0,MLF,-78.015,42.285,568.655745194
Canastota,NY,13032,43.0308,-75.7045,1998.0,,1998.0,POINT (-75.7045 43.0308),1998.0,MLF,-75.7045,43.0308,607.662536945
Bergen,NY,14416,43.06504,-77.9328,992.0,,992.0,POINT (-77.9328 43.06504),992.0,MLF,-77.9328,43.06504,2166.766618402
Youngstown,NY,14174,43.210708,-78.978997,993.0,,993.0,POINT (-78.978997 43.210708),993.0,MLF,-78.978997,43.210708,104.28048337300001
Bath,NY,14810,42.318,-77.382,982.0,,982.0,POINT (-77.382 42.318),982.0,MLF,-77.382,42.318,331.232351572
Niagara Falls,NY,14304,43.09076,-78.9998,1001.0,,1001.0,POINT (-78.9998 43.09076),1001.0,MLF,-78.9998,43.09076,3731.699038029
Stanley,NY,14561,42.8591,-77.0804,1006.0,,1006.0,POINT (-77.0804 42.8591),1006.0,MLF,-77.0804,42.8591,363.81163755
Waterloo,NY,13165,42.91795,-76.84716,981.0,,981.0,POINT (-76.84716 42.91795),981.0,MLF,-76.84716,42.91795,219.940214864
Cohoes,NY,12047,42.807825,-73.730981,988.0,,988.0,POINT (-73.730981 42.807825),988.0,MLF,-73.730981,42.807825,1718.242356075
Waynesburg,OH,44688,40.72,-81.264,1195.0,,1195.0,POINT (-81.264 40.72),1195.0,MLF,-81.264,40.72,159.92346827
Amsterdam,OH,43903,40.435,-80.91,12061.0,,12061.0,POINT (-80.91 40.435),12061.0,MLF,-80.91,40.435,143.951633457
Nelsonville,OH,45764,39.46,-82.279,1161.0,,1161.0,POINT (-82.279 39.46),1161.0,MLF,-82.279,39.46,232.6423143
Wellston,OH,45692,39.1237,-82.4882,2246.0,,2246.0,POINT (-82.4882 39.1237),2246.0,MLF,-82.4882,39.1237,154.05559017000002
Harrison,OH,45030,39.205893,-84.818464,21200.0,,21200.0,POINT (-84.818464 39.205893),21200.0,MLF,-84.818464,39.205893,636.249973055
Lowellville,OH,44436,41.00163,-80.519,1187.0,,1187.0,POINT (-80.519 41.00163),1187.0,MLF,-80.519,41.00163,1323.671125909
Celina,OH,45822,40.451412,-84.563404,1898.0,,1898.0,POINT (-84.563404 40.451412),1898.0,MLF,-84.563404,40.451412,123.02497640499999
Alliance,OH,44601,40.9464,-81.0771,2248.0,,2248.0,POINT (-81.0771 40.9464),2248.0,MLF,-81.0771,40.9464,1837.949009714
Bellefontaine,OH,43311,40.4145,-83.725,1184.0,,1184.0,POINT (-83.725 40.4145),1184.0,MLF,-83.725,40.4145,396.285194902
Coshocton,OH,43812,40.224,-81.826,10921.0,,10921.0,POINT (-81.826 40.224),10921.0,MLF,-81.826,40.224,490.539884808
Carey,OH,43316,40.91,-83.33,1204.0,,1204.0,POINT (-83.33 40.91),1204.0,MLF,-83.33,40.91,50.44596071
East Sparta,OH,44626,40.66683,-81.42369,1196.0,,1196.0,POINT (-81.42369 40.66683),1196.0,MLF,-81.42369,40.66683,2922.999352487
Bucyrus,OH,44820,40.8215,-82.869,1166.0,,1166.0,POINT (-82.869 40.8215),1166.0,MLF,-82.869,40.8215,802.508196698
Defiance,OH,43512,41.252,-84.412224,12206.0,,12206.0,POINT (-84.412224 41.252),12206.0,MLF,-84.412224,41.252,688.424217548
Milan,OH,44846,41.344,-82.6035,1172.0,,1172.0,POINT (-82.6035 41.344),1172.0,MLF,-82.6035,41.344,488.568534825
Northwood,OH,43619,41.60598,-83.51224,1202.0,,1202.0,POINT (-83.51224 41.60598),1202.0,MLF,-83.51224,41.60598,853.020402103
Grove City,OH,43123,39.84186,-83.10904,1175.0,,1175.0,POINT (-83.10904 39.84186),1175.0,MLF,-83.10904,39.84186,6168.504392326
Bidwell,OH,45614,38.984,-82.239,1176.0,,1176.0,POINT (-82.239 38.984),1176.0,MLF,-82.239,38.984,416.824337839
Geneva,OH,44041,41.793893,-80.905227,1159.0,,1159.0,POINT (-80.905227 41.793893),1159.0,MLF,-80.905227,41.793893,333.655218178
Findlay,OH,45840,41.1125,-83.6785,1179.0,,1179.0,POINT (-83.6785 41.1125),1179.0,MLF,-83.6785,41.1125,297.51747530800003
Toledo,OH,43611,41.6933,-83.5056,1186.0,,1186.0,POINT (-83.5056 41.6933),1186.0,MLF,-83.5056,41.6933,567.238423081
Dover,OH,44622,40.51139,-81.54137,1198.0,,1198.0,POINT (-81.54137 40.51139),1198.0,MLF,-81.54137,40.51139,164.712156054
Painesville,OH,44077,41.756,-81.2004,1908.0,,1908.0,POINT (-81.2004 41.756),1908.0,MLF,-81.2004,41.756,3444.391362259
Oberlin,OH,44074,41.305,-82.175,2429.0,,2429.0,POINT (-82.175 41.305),2429.0,MLF,-82.175,41.305,4344.318216273
New Springfield,OH,44443,40.914603,-80.585632,2243.0,,2243.0,POINT (-80.585632 40.914603),2243.0,MLF,-80.585632,40.914603,241.691861668
Shiloh,OH,44878,40.97586,-82.48737,2245.0,,2245.0,POINT (-82.48737 40.97586),2245.0,MLF,-82.48737,40.97586,604.391320827
Port Clinton,OH,43452,41.525,-83.033,1189.0,,1189.0,POINT (-83.033 41.525),1189.0,MLF,-83.033,41.525,255.940818482
Waverly,OH,45690,39.08577,-82.96376,1190.0,,1190.0,POINT (-82.96376 39.08577),1190.0,MLF,-82.96376,39.08577,736.419390472
Amanda,OH,43102,39.590021,-82.71237,2249.0,,2249.0,POINT (-82.71237 39.590021),2249.0,MLF,-82.71237,39.590021,496.637222415
Eaton,OH,45320,39.7446,-84.6525,1192.0,,1192.0,POINT (-84.6525 39.7446),1192.0,MLF,-84.6525,39.7446,94.45535576
Ottawa,OH,45875,41.059988,-84.082611,1193.0,,1193.0,POINT (-84.082611 41.059988),1193.0,MLF,-84.082611,41.059988,657.946955499
Georgetown,OH,45121,38.8973,-83.9018,1163.0,,1163.0,POINT (-83.9018 38.8973),1163.0,MLF,-83.9018,38.8973,357.47296959
Cincinnati,OH,45251,39.2745,-84.59822,1177.0,,1177.0,POINT (-84.59822 39.2745),1177.0,MLF,-84.59822,39.2745,1113.504576393
Dayton,OH,45418,39.71552,-84.25222,1941.0,,1941.0,POINT (-84.25222 39.71552),1941.0,MLF,-84.25222,39.71552,3728.191152946
Glenford,OH,43739,39.876,-82.2885,2247.0,,2247.0,POINT (-82.2885 39.876),2247.0,MLF,-82.2885,39.876,601.970099312
Fostoria,OH,44830,41.108433,-83.413297,12162.0,,12162.0,POINT (-83.413297 41.108433),12162.0,MLF,-83.413297,41.108433,214.566091145
New Lexington,OH,43764,39.735838,-82.158251,20711.0,,20711.0,POINT (-82.158251 39.735838),20711.0,MLF,-82.158251,39.735838,286.41792232
Bryan,OH,43506,41.51385,-84.5815,1201.0,,1201.0,POINT (-84.5815 41.51385),1201.0,MLF,-84.5815,41.51385,86.58469879
Wilmington,OH,45177,39.44,-83.8512,10922.0,,10922.0,POINT (-83.8512 39.44),10922.0,MLF,-83.8512,39.44,336.012640764
Bowling Green,OH,43402,41.3772,-83.7377,1203.0,,1203.0,POINT (-83.7377 41.3772),1203.0,MLF,-83.7377,41.3772,321.378116207
Alderson,OK,74522,34.928455,-95.764358,2434.0,,2434.0,POINT (-95.764358 34.928455),2434.0,MLF,-95.764358,34.928455,200.511937553
Sand Springs,OK,74063,36.158803,-96.190532,12142.0,,12142.0,POINT (-96.190532 36.158803),12142.0,MLF,-96.190532,36.158803,344.53275823
Shawnee,OK,74801,35.34758,-96.80372,1232.0,,1232.0,POINT (-96.80372 35.34758),1232.0,MLF,-96.80372,35.34758,244.71916665
Prague,OK,74864,35.543891,-96.647746,20712.0,,20712.0,POINT (-96.647746 35.543891),20712.0,MLF,-96.647746,35.543891,118.93695458
Stilwell,OK,74960,35.71223,-94.63732,1220.0,,1220.0,POINT (-94.63732 35.71223),1220.0,MLF,-94.63732,35.71223,222.319049013
McAlester,OK,74501,34.950083,-95.832677,21219.0,,21219.0,POINT (-95.832677 34.950083),21219.0,MLF,-95.832677,34.950083,55.555463842
Morris,OK,74447,35.603247,-95.890227,20714.0,,20714.0,POINT (-95.890227 35.603247),20714.0,MLF,-95.890227,35.603247,163.533994075
Sallisaw,OK,74955,35.414166,-94.744806,12214.0,,12214.0,POINT (-94.744806 35.414166),12214.0,MLF,-94.744806,35.414166,233.301489008
Oklahoma City,OK,73141,35.50373,-97.41513,1227.0,,1227.0,POINT (-97.41513 35.50373),1227.0,MLF,-97.41513,35.50373,1325.548150893
Elk City,OK,73644,35.425498,-99.496143,21214.0,,21214.0,POINT (-99.496143 35.425498),21214.0,MLF,-99.496143,35.425498,177.37774508799998
Enid,OK,73701,36.36195,-97.859154,1223.0,,1223.0,POINT (-97.859154 36.36195),1223.0,MLF,-97.859154,36.36195,245.488689455
Pocasset,OK,73079,35.195179,-97.992425,1231.0,,1231.0,POINT (-97.992425 35.195179),1231.0,MLF,-97.992425,35.195179,314.60668631
Lawton,OK,73501,34.523,-98.4,1222.0,,1222.0,POINT (-98.4 34.523),1222.0,MLF,-98.4,34.523,571.195215437
Idabel,OK,74745,33.86093,-94.846107,21218.0,,21218.0,POINT (-94.846107 33.86093),21218.0,MLF,-94.846107,33.86093,78.93815554700001
Muskogee,OK,74401,35.71897,-95.42966,1234.0,,1234.0,POINT (-95.42966 35.71897),1234.0,MLF,-95.42966,35.71897,329.822450313
Newcastle,OK,73065,35.26531,-97.58247,1224.0,,1224.0,POINT (-97.58247 35.26531),1224.0,MLF,-97.58247,35.26531,833.741495667
Oklahoma City,OK,73128,35.4455,-97.64,1226.0,,1226.0,POINT (-97.64 35.4455),1226.0,MLF,-97.64,35.4455,1770.663174297
Union City,OK,73090,35.438,-97.9255,1221.0,,1221.0,POINT (-97.9255 35.438),1221.0,MLF,-97.9255,35.438,162.52382590300002
Bartlesville,OK,74003,36.717611,-96.012747,2136.0,,2136.0,POINT (-96.012747 36.717611),2136.0,MLF,-96.012747,36.717611,271.26014734
Pauls Valley,OK,73075,34.713702,-97.204547,21216.0,,21216.0,POINT (-97.204547 34.713702),21216.0,MLF,-97.204547,34.713702,201.335927639
Ponca City,OK,74601,36.647,-97.11,20713.0,,20713.0,POINT (-97.11 36.647),20713.0,MLF,-97.11,36.647,165.077401421
Porter,OK,74454,35.85034,-95.51475,1229.0,,1229.0,POINT (-95.51475 35.85034),1229.0,MLF,-95.51475,35.85034,341.544852124
Tulsa,OK,74116,36.20683,-95.83306,1236.0,,1236.0,POINT (-95.83306 36.20683),1236.0,MLF,-95.83306,36.20683,2569.792387607
Meno,OK,73760,36.458,-98.19,2138.0,,2138.0,POINT (-98.19 36.458),2138.0,MLF,-98.19,36.458,48.842692986
Sayre,OK,73662,35.333656,-99.630873,21215.0,,21215.0,POINT (-99.630873 35.333656),21215.0,MLF,-99.630873,35.333656,85.82492030200001
Wewoka,OK,74884,35.18,-96.546,12021.0,,12021.0,POINT (-96.546 35.18),12021.0,MLF,-96.546,35.18,206.770621384
Oklahoma City,OK,73149,35.3972,-97.4592,2384.0,,2384.0,POINT (-97.4592 35.3972),2384.0,MLF,-97.4592,35.3972,515.817126377
Ardmore,OK,73402,34.1891,-97.0382,1225.0,,1225.0,POINT (-97.0382 34.1891),1225.0,MLF,-97.0382,34.1891,294.413411098
Ninnekah,OK,73067,34.9326,-97.8132,2137.0,,2137.0,POINT (-97.8132 34.9326),2137.0,MLF,-97.8132,34.9326,100.956815453
Stillwater,OK,74075,36.209557,-97.052136,2432.0,,2432.0,POINT (-97.052136 36.209557),2432.0,MLF,-97.052136,36.209557,400.864247053
Enterprise,OR,97828,45.458,-117.256,21036.0,,21036.0,POINT (-117.256 45.458),21036.0,MLF,-117.256,45.458,35.778915995999995
Baker City,OR,97907,44.7047,-117.7851,21037.0,,21037.0,POINT (-117.7851 44.7047),21037.0,MLF,-117.7851,44.7047,53.124307656
Burns,OR,97720,43.5842,-119.0846,21038.0,,21038.0,POINT (-119.0846 43.5842),21038.0,MLF,-119.0846,43.5842,50.950688975000006
Chemult,OR,97731,43.2015,-121.7865,21039.0,,21039.0,POINT (-121.7865 43.2015),21039.0,MLF,-121.7865,43.2015,181.788837698
Corvallis,OR,97330,44.69915,-123.22506,1246.0,,1246.0,POINT (-123.22506 44.69915),1246.0,MLF,-123.22506,44.69915,1458.835990265
Arlington,OR,97812,45.639234,-120.217237,1241.0,,1241.0,POINT (-120.217237 45.639234),1241.0,MLF,-120.217237,45.639234,31.642633113
Prineville,OR,97754,44.304,-120.912,12183.0,,12183.0,POINT (-120.912 44.304),12183.0,MLF,-120.912,44.304,150.897873409
Eagle Point,OR,97524,42.382,-122.773,2073.0,,2073.0,POINT (-122.773 42.382),2073.0,MLF,-122.773,42.382,1571.289883102
Boardman,OR,97818,45.7447,-119.623,1242.0,,1242.0,POINT (-119.623 45.7447),1242.0,MLF,-119.623,45.7447,161.410017339
Haines,OR,97833,44.9294,-117.919,21040.0,,21040.0,POINT (-117.919 44.9294),21040.0,MLF,-117.919,44.9294,98.704153369
Athena,OR,97813,45.834,-118.5579,21041.0,,21041.0,POINT (-118.5579 45.834),21041.0,MLF,-118.5579,45.834,64.48257157
Bend,OR,97702,44.01,-121.255,1238.0,,1238.0,POINT (-121.255 44.01),1238.0,MLF,-121.255,44.01,251.657538154
Vale,OR,97918,43.8763,-117.1518,21042.0,,21042.0,POINT (-117.1518 43.8763),21042.0,MLF,-117.1518,43.8763,67.788724874
Milton-Freewater,OR,97862,44.0945,-121.2936,1243.0,,1243.0,POINT (-121.2936 44.0945),1243.0,MLF,-121.2936,44.0945,464.129488628
McMinnville,OR,97128,45.161,-123.247,1248.0,,1248.0,POINT (-123.247 45.161),1248.0,MLF,-123.247,45.161,5804.013396659
Roseburg,OR,97470,43.1859,-123.379,1245.0,,1245.0,POINT (-123.379 43.1859),1245.0,MLF,-123.379,43.1859,751.6788788490001
Eugene,OR,97405,43.9792,-123.0088,1247.0,,1247.0,POINT (-123.0088 43.9792),1247.0,MLF,-123.0088,43.9792,1256.081944311
Lakeview,OR,97630,42.2835,-120.3677,21043.0,,21043.0,POINT (-120.3677 42.2835),21043.0,MLF,-120.3677,42.2835,39.0212008
The Dalles,OR,97058,45.56129,-121.14089,1240.0,,1240.0,POINT (-121.14089 45.56129),1240.0,MLF,-121.14089,45.56129,320.632629243
Taylor,PA,18517,41.398,-75.735,1254.0,,1254.0,POINT (-75.735 41.398),1254.0,MLF,-75.735,41.398,1290.675401841
Washington,PA,15301,40.2083,-80.2647,1276.0,,1276.0,POINT (-80.2647 40.2083),1276.0,MLF,-80.2647,40.2083,553.016536803
Bethlehem,PA,18015,40.625,-75.307,1293.0,,1293.0,POINT (-75.307 40.625),1293.0,MLF,-75.307,40.625,3637.691409726
Chambersburg,PA,17202,39.97204,-77.55683,1270.0,,1270.0,POINT (-77.55683 39.97204),1270.0,MLF,-77.55683,39.97204,817.630605465
Troy,PA,16947,41.777,-76.63,1273.0,,1273.0,POINT (-76.63 41.777),1273.0,MLF,-76.63,41.777,110.12581713
McClellandtown,PA,15458,39.897,-79.8388,1277.0,,1277.0,POINT (-79.8388 39.897),1277.0,MLF,-79.8388,39.897,718.931346851
Easton,PA,18042,40.6658,-75.2275,1253.0,,1253.0,POINT (-75.2275 40.6658),1253.0,MLF,-75.2275,40.6658,561.253820867
Hegins,PA,17938,40.675,-76.375,1294.0,,1294.0,POINT (-76.375 40.675),1294.0,MLF,-76.375,40.675,1142.119538759
Morgantown,PA,19543,40.1806,-75.9144,1269.0,,1269.0,POINT (-75.9144 40.1806),1269.0,MLF,-75.9144,40.1806,96.06947665
Shippensburg,PA,17257,40.1344,-77.5039,1260.0,,1260.0,POINT (-77.5039 40.1344),1260.0,MLF,-77.5039,40.1344,887.529792748
Blairsville,PA,15717,40.493,-79.1373,1281.0,,1281.0,POINT (-79.1373 40.493),1281.0,MLF,-79.1373,40.493,406.389336373
Morrisville,PA,19067,40.151865,-74.758443,21203.0,,21203.0,POINT (-74.758443 40.151865),21203.0,MLF,-74.758443,40.151865,2315.691114301
Conestoga,PA,17516,39.955047,-76.446215,1262.0,,1262.0,POINT (-76.446215 39.955047),1262.0,MLF,-76.446215,39.955047,1132.210845591
Pen Argyl,PA,18072,40.8581,-75.2619,1255.0,,1255.0,POINT (-75.2619 40.8581),1255.0,MLF,-75.2619,40.8581,563.067047793
Lebanon,PA,17046-1425,40.36401,-76.49443,1265.0,,1265.0,POINT (-76.49443 40.36401),1265.0,MLF,-76.49443,40.36401,604.777097511
Scottdale,PA,15683,40.129,-79.5837,1287.0,,1287.0,POINT (-79.5837 40.129),1287.0,MLF,-79.5837,40.129,667.843086238
